DATE,YEAR,apple_high,apple_low,ethereum_high,sum(ETHEREUM_LOW),bitcoin_high,bitcoin_low,apple_20day_avg,bitcoin_20day_avg,ethereum_20day_avg
2019-07-22,2019,51.807498931884766,50.90250015258789,"","","","",51.028235267190375,7247.546142578125,187.97250048319498
2019-07-23,2019,52.227500915527344,51.8224983215332,"","","","",51.13617638980641,6995.657139369419,187.97250048319498
2019-07-24,2019,52.287498474121094,51.79249954223633,"","","","",51.27808806475471,6791.213330078125,187.97250048319498
2019-07-25,2019,52.310001373291016,51.682498931884766,"","","","",51.34794100593118,6876.053336588541,190.84636410799894
2019-07-26,2019,52.432498931884766,51.78499984741211,"","","","",51.44499969482422,7048.686653645834,199.31900024414062
2019-07-29,2019,52.65999984741211,52.11000061035156,"","","","",51.53617612053366,7324.486653645833,205.91222296820746
2019-07-30,2019,52.540000915527344,51.82749938964844,"","","","",51.59194416469998,7798.673307291667,209.73000144958496
2019-07-31,2019,55.342498779296875,52.82500076293945,"","","","",51.81819407145182,8213.126627604166,213.77857317243303
2019-08-01,2019,54.50749969482422,51.685001373291016,152.2100067138672,146.2899932861328,4070.5,3943.10009765625,51.959736472681946,8378.366634114584,199.36286054338728
2019-08-02,2019,51.60749816894531,50.407501220703125,122.58000183105469,103.88999938964844,3721.10009765625,3382.5,51.94212455749512,8164.93330078125,172.67143031529017
2019-08-03,2019,"","",139.4499969482422,131.66000366210938,3929.0,3810.699951171875,52.02592066714638,7974.28662109375,159.8471439906529
2019-08-04,2019,"","",185.5399932861328,171.8699951171875,5300.60009765625,5060.5,52.117499669392906,7775.619921875,160.54857090541296
2019-08-05,2019,49.662498474121094,48.14500045776367,172.67999267578125,165.6999969482422,6011.2998046875,5799.10009765625,52.046944088406036,7738.628487723215,159.21285574776786
2019-08-06,2019,49.51750183105469,48.5099983215332,250.50999450683594,241.08999633789062,8044.39990234375,7770.5,51.95916642083062,7613.369140625,167.53285435267858
2019-08-07,2019,49.88999938964844,48.45500183105469,313.1499938964844,301.6000061035156,12332.2998046875,11304.7998046875,51.89749972025553,7614.841552734375,190.87428283691406
2019-08-08,2019,50.88249969482422,49.84749984741211,226.11000061035156,215.57000732421875,12236.599609375,11727.0,51.864999771118164,7614.841552734375,195.27874755859375
2019-08-09,2019,50.689998626708984,49.8224983215332,183.4199981689453,177.36000061035156,10578.0,10266.2998046875,51.818471908569336,7614.841552734375,193.9611087375217
2019-08-10,2019,"","",184.57000732421875,177.74000549316406,8323.099609375,8118.10009765625,51.85058795704561,7614.841552734375,193.0219985961914
2019-08-11,2019,"","",188.35000610351562,181.8300018310547,9254.7998046875,8722.400390625,51.87437462806702,7614.841552734375,192.59727200594816
2019-08-12,2019,50.51250076293945,49.787498474121094,152.22000122070312,147.08999633789062,7576.39990234375,7416.7001953125,51.80484342575073,7614.841552734375,189.23249944051108
2019-08-13,2019,53.03499984741211,50.119998931884766,"","","","",51.88156223297119,7614.841552734375,189.23249944051108
2019-08-14,2019,51.61000061035156,50.647499084472656,"","","","",51.842968463897705,7614.841552734375,189.23249944051108
2019-08-15,2019,51.28499984741211,49.91749954223633,"","","","",51.780312299728394,7614.841552734375,189.23249944051108
2019-08-16,2019,51.790000915527344,50.959999084472656,"","","","",51.747812271118164,7614.841552734375,189.23249944051108
2019-08-19,2019,53.182498931884766,52.50749969482422,"","","","",51.794687271118164,7614.841552734375,189.23249944051108
2019-08-20,2019,53.337501525878906,52.58000183105469,"","","","",51.83703112602234,7614.841552734375,189.23249944051108
2019-08-21,2019,53.412498474121094,52.900001525878906,"","","","",51.89156222343445,7337.869121844952,189.23249944051108
2019-08-22,2019,53.61000061035156,52.6875,"","","","",51.783281087875366,7076.257045200893,189.23249944051108
2019-08-23,2019,53.01250076293945,50.25,"","","","",51.68984365463257,7068.64990234375,192.5981805974787
2019-08-26,2019,51.79750061035156,51.26499938964844,"","","","",51.70171880722046,7177.564174107143,199.5999984741211
2019-08-27,2019,52.13750076293945,50.88249969482422,"","","","",51.727353039909815,7340.20703125,206.28333197699652
2019-08-28,2019,51.43000030517578,50.83000183105469,"","","","",51.7108334435357,7528.557024274553,208.8762493133545
2019-08-29,2019,52.33000183105469,51.665000915527344,"","","","",51.859028074476456,8011.52849469866,214.0471431187221
2019-08-30,2019,52.61249923706055,51.79999923706055,"","","","",52.03097237481011,8310.16420200893,207.97000122070312
2019-09-01,2019,"","",152.57000732421875,147.9499969482422,4014.199951171875,3957.5,52.156911962172565,8177.714215959822,181.20667012532553
2019-09-02,2019,"","",121.08999633789062,117.95999908447266,3675.300048828125,3633.199951171875,52.236562728881836,7921.949986049107,163.70333607991537
2019-09-03,2019,51.744998931884766,51.05500030517578,138.57000732421875,133.3800048828125,3964.0,3859.699951171875,52.30250024795532,7800.485700334822,156.22833760579428
2019-09-04,2019,52.369998931884766,51.83000183105469,179.24000549316406,172.14999389648438,5245.89990234375,5095.2001953125,52.3064707587747,7750.69287109375,155.34000396728516
2019-09-05,2019,53.49250030517578,52.877498626708984,173.27999877929688,167.02999877929688,6206.0,5990.0,52.37236128913032,7634.992337740385,152.82833607991537
2019-09-06,2019,53.60499954223633,53.127498626708984,244.36000061035156,227.0,7937.5,7516.89990234375,52.544166776869034,7639.8750406901045,168.18500264485678
2019-09-07,2019,"","",317.94000244140625,303.3800048828125,12772.900390625,12111.2001953125,52.51529424330767,7639.8750406901045,189.57857404436385
2019-09-08,2019,"","",220.49000549316406,206.39999389648438,12225.2998046875,11885.0,52.57187509536743,7639.8750406901045,193.44250297546387
2019-09-09,2019,54.11000061035156,52.76750183105469,184.75999450683594,176.25,10478.0,10095.7001953125,52.74843764305115,7639.8750406901045,192.477779812283
2019-09-10,2019,54.19499969482422,52.9275016784668,195.0800018310547,179.38999938964844,8655.900390625,8122.7001953125,52.8987500667572,7639.8750406901045,192.73800201416014
2019-09-11,2019,55.9275016784668,54.432498931884766,185.72999572753906,182.86000061035156,8877.5,8746.900390625,53.07031273841858,7639.8750406901045,192.10091053355825
2019-09-12,2019,56.60499954223633,55.71500015258789,151.75,147.02000427246094,7626.0,7321.60009765625,53.27453136444092,7639.8750406901045,188.73833465576172
2019-09-13,2019,55.1974983215332,54.255001068115234,"","","","",53.386093854904175,7639.8750406901045,188.73833465576172
2019-09-16,2019,55.032501220703125,54.38999938964844,"","","","",53.47500014305115,7639.8750406901045,188.73833465576172
2019-09-17,2019,55.20500183105469,54.779998779296875,"","","","",53.61203145980835,7639.8750406901045,188.73833465576172
2019-09-18,2019,55.712501525878906,54.86000061035156,"","","","",53.85671901702881,7639.8750406901045,188.73833465576172
2019-09-19,2019,55.939998626708984,55.092498779296875,"","","","",54.094375133514404,7360.47695688101,188.73833465576172
2019-09-20,2019,55.63999938964844,54.36750030517578,"","","","",54.357500076293945,7097.628609793527,188.73833465576172
2019-09-23,2019,54.959999084472656,54.412498474121094,"","","","",54.52187490463257,6887.420035807291,188.73833465576172
2019-09-24,2019,55.622501373291016,54.29750061035156,"","","","",54.71000003814697,6794.712539672852,188.73833465576172
2019-09-25,2019,55.375,54.28499984741211,"","","","",54.74911768296186,6947.987548828125,192.02636441317472
2019-09-26,2019,55.23500061035156,54.70750045776367,"","","","",54.77611117892795,7219.081283569336,199.12000122070313
2019-09-27,2019,55.2400016784668,54.31999969482422,"","","","",54.97027799818251,7792.231307983398,205.8477783203125
2019-09-30,2019,56.14500045776367,55.1974983215332,"","","","",55.18000030517578,8225.925064086914,209.17374992370605
2019-10-01,2019,57.05500030517578,56.04999923706055,150.08999633789062,121.9800033569336,4007.699951171875,3562.10009765625,55.377916971842446,8486.787551879883,206.27499961853027
2019-10-02,2019,55.89500045776367,54.48249816894531,125.45999908447266,116.41999816894531,3680.60009765625,3617.10009765625,55.5051392449273,8530.600051879883,191.4124994277954
2019-10-03,2019,55.2400016784668,53.782501220703125,137.75,134.52999877929688,3944.5,3889.199951171875,55.491184636166224,8300.600051879883,168.88874912261963
2019-10-04,2019,56.872501373291016,55.97249984741211,183.49000549316406,171.61000061035156,5404.10009765625,5142.89990234375,55.560250473022464,7999.037551879883,164.26374912261963
2019-10-05,2019,"","",175.77999877929688,168.86000061035156,6466.60009765625,6157.7998046875,55.636579413163034,7833.773388671875,163.14124965667725
2019-10-06,2019,"","",246.99000549316406,227.3800048828125,8012.7998046875,7523.60009765625,55.71666717529297,7775.050031389509,169.63000011444092
2019-10-07,2019,57.48249816894531,56.459999084472656,313.80999755859375,281.5299987792969,13134.400390625,11594.900390625,55.80305586920844,7690.24618765024,185.64000034332275
2019-10-08,2019,57.01499938964844,56.08250045776367,213.52999877929688,202.35000610351562,12185.0,11281.599609375,55.82583363850912,7695.600036621094,193.36250019073486
2019-10-09,2019,56.9474983215332,56.40999984741211,184.16000366210938,177.44000244140625,10379.7998046875,9970.7001953125,55.92305586073134,7695.600036621094,192.34000057644315
2019-10-10,2019,57.61000061035156,56.82500076293945,194.0800018310547,187.3300018310547,8638.5,8438.7001953125,56.066250271267364,7695.600036621094,192.5140007019043
2019-10-11,2019,59.40999984741211,58.07749938964844,191.27999877929688,183.5500030517578,9092.900390625,8763.5,56.29986127217611,7695.600036621094,192.40181870894
2019-10-12,2019,"","",148.47999572753906,144.49000549316406,7400.2998046875,7192.10009765625,56.33441184548771,7695.600036621094,188.74166679382324
2019-10-14,2019,59.532501220703125,58.66749954223633,"","","","",56.54573552748736,7695.600036621094,188.74166679382324
2019-10-15,2019,59.412498474121094,58.720001220703125,"","","","",56.7676472383387,7695.600036621094,188.74166679382324
2019-10-16,2019,58.810001373291016,58.29999923706055,"","","","",56.994117961210364,7695.600036621094,188.74166679382324
2019-10-17,2019,59.037498474121094,58.380001068115234,"","","","",57.195000143612134,7695.600036621094,188.74166679382324
2019-10-18,2019,59.39500045776367,58.5724983215332,"","","","",57.4314707587747,7695.600036621094,188.74166679382324
2019-10-21,2019,60.247501373291016,59.33000183105469,"","","","",57.72632374482996,7695.600036621094,188.74166679382324
2019-10-22,2019,60.54999923706055,59.904998779296875,"","","","",58.0386765423943,7384.838491586538,188.74166679382324
2019-10-23,2019,60.810001373291016,60.30500030517578,"","","","",58.31308836095474,7120.285749162947,188.74166679382324
2019-10-24,2019,61.20000076293945,60.45249938964844,"","","","",58.556911917293775,7115.128609793527,192.25545501708984
2019-10-25,2019,61.682498931884766,60.720001220703125,"","","","",58.89735300400678,7233.442888532366,198.93500061035155
2019-10-28,2019,62.3125,61.68000030517578,"","","","",59.31338231703814,7478.392874581473,205.73333401150174
2019-10-29,2019,62.4375,60.64250183105469,"","","","",59.64073517743279,7664.557146344866,208.51375007629395
2019-10-30,2019,61.32500076293945,60.3025016784668,"","","","",59.734305487738716,8067.771397181919,213.19000026157923
2019-10-31,2019,62.29249954223633,59.314998626708984,"","","","",59.8689472800807,8333.171439034599,207.5566660563151
2019-11-01,2019,63.98249816894531,62.290000915527344,127.83000183105469,121.27999877929688,3655.699951171875,3563.10009765625,60.21105254323859,8127.678553989956,176.56000010172525
2019-11-02,2019,"","",125.05000305175781,119.55000305175781,3681.10009765625,3623.800048828125,60.38861105177138,7882.399954659598,161.8133341471354
2019-11-03,2019,"","",136.22999572753906,131.66000366210938,3935.5,3842.39990234375,60.59102944766774,7788.585710797991,153.8249994913737
2019-11-04,2019,64.4625015258789,63.845001220703125,177.6300048828125,159.60000610351562,5337.0,4948.0,60.994117736816406,7691.864275251116,151.08333333333334
2019-11-05,2019,64.54750061035156,64.08000183105469,204.72000122070312,172.75,7373.7998046875,6386.5,61.29632366404814,7584.092266376202,153.32333374023438
2019-11-06,2019,64.37249755859375,63.842498779296875,247.77000427246094,237.60000610351562,8010.39990234375,7714.5,61.46722221374512,7599.408304850261,169.87166849772134
2019-11-07,2019,65.0875015258789,64.52749633789062,289.1400146484375,263.0799865722656,12111.599609375,11029.0,61.77583334181044,7599.408304850261,186.91000366210938
2019-11-08,2019,65.11000061035156,64.2125015258789,216.22999572753906,205.63999938964844,11728.400390625,11146.099609375,62.092361238267685,7599.408304850261,190.5750026702881
2019-11-09,2019,"","",182.27000427246094,174.86000061035156,10257.5,9908.900390625,62.28544123032514,7599.408304850261,189.6522250705295
2019-11-10,2019,"","",195.8699951171875,179.75999450683594,8751.099609375,8249.7001953125,62.48843765258789,7599.408304850261,190.2740020751953
2019-11-11,2019,65.61750030517578,64.56999969482422,190.1699981689453,184.32000732421875,9066.400390625,8649.400390625,62.87734389305115,7599.408304850261,190.26454717462713
2019-11-12,2019,65.69750213623047,65.2300033569336,146.57000732421875,142.52999877929688,7284.39990234375,7168.7998046875,63.21796894073486,7599.408304850261,186.62333552042642
2019-11-13,2019,66.19499969482422,65.26750183105469,"","","","",63.57078146934509,7599.408304850261,186.62333552042642
2019-11-14,2019,66.22000122070312,65.5250015258789,"","","","",63.90890645980835,7599.408304850261,186.62333552042642
2019-11-15,2019,66.44499969482422,65.75250244140625,"","","","",64.23671889305115,7599.408304850261,186.62333552042642
2019-11-18,2019,66.85749816894531,66.05750274658203,"","","","",64.56015634536743,7599.408304850261,186.62333552042642
2019-11-19,2019,67.0,66.34750366210938,"","","","",64.85312509536743,7294.3691969651445,186.62333552042642
2019-11-20,2019,66.5199966430664,65.0999984741211,"","","","",65.10828113555908,7034.514247349331,186.62333552042642
2019-11-21,2019,66.00250244140625,65.29499816894531,"","","","",65.40062499046326,6825.553304036458,186.62333552042642
2019-11-22,2019,65.79499816894531,65.20999908447266,"","","","",65.61953115463257,6716.48747253418,186.62333552042642
2019-11-25,2019,66.61000061035156,65.62999725341797,"","","","",65.78375005722046,6957.937469482422,191.96818403764203
2019-11-26,2019,66.79000091552734,65.625,"","","","",65.84294128417969,7240.249938964844,198.66000213623047
2019-11-27,2019,66.99500274658203,66.32749938964844,"","","","",65.9069446987576,7736.868713378906,205.59666951497397
2019-11-29,2019,67.0,66.4749984741211,"","","","",66.04791683620877,8122.593688964844,209.09250259399414
2019-12-01,2019,"","",126.1500015258789,122.7300033569336,3633.89990234375,3561.300048828125,66.13617661420037,8314.724975585938,199.2712526321411
2019-12-02,2019,67.0625,65.86250305175781,123.98999786376953,119.27999877929688,3656.39990234375,3594.39990234375,66.29441205193015,8338.749969482422,183.7987518310547
2019-12-03,2019,64.88249969482422,64.07250213623047,134.92999267578125,129.13999938964844,3900.10009765625,3817.10009765625,66.28235312069164,8134.350006103516,164.52249908447266
2019-12-04,2019,65.82749938964844,65.16999816894531,166.0800018310547,158.92999267578125,5080.5,4889.2001953125,66.32455893123851,7855.8499755859375,158.2537498474121
2019-12-05,2019,66.47250366210938,65.68250274658203,202.92999267578125,182.80999755859375,7518.89990234375,6802.60009765625,66.33277808295355,7695.739973958333,160.83624839782715
2019-12-06,2019,67.75,66.82499694824219,261.6700134277344,242.57000732421875,8198.099609375,7805.7998046875,66.40736871016652,7620.357142857143,169.0612506866455
2019-12-07,2019,"","",278.3299865722656,266.80999755859375,11881.400390625,11109.7998046875,66.45125028822157,7509.123046875,180.08124923706055
2019-12-08,2019,"","",215.97000122070312,209.49000549316406,11508.599609375,11267.2998046875,66.49558841480928,7527.8499755859375,188.7562484741211
2019-12-09,2019,67.69999694824219,66.22750091552734,182.3699951171875,176.85000610351562,10447.900390625,10051.0,66.58411766501034,7527.8499755859375,188.04666476779514
2019-12-10,2019,67.51750183105469,66.46499633789062,184.49000549316406,178.77999877929688,8394.7998046875,8260.900390625,66.66044123032513,7527.8499755859375,187.69099884033204
2019-12-11,2019,67.7750015258789,67.125,187.44000244140625,183.24000549316406,8841.2001953125,8615.7001953125,66.73867663215188,7527.8499755859375,187.66818098588422
2019-12-12,2019,68.13999938964844,66.83000183105469,145.82000732421875,140.0,7272.39990234375,7124.60009765625,66.81411788042854,7527.8499755859375,184.18083318074545
2019-12-13,2019,68.82499694824219,67.73249816894531,"","","","",66.92147064208984,7527.8499755859375,184.18083318074545
2019-12-16,2019,70.19750213623047,69.24500274658203,"","","","",67.1377944946289,7527.8499755859375,184.18083318074545
2019-12-17,2019,70.44249725341797,69.69999694824219,"","","","",67.39897066004136,7527.8499755859375,184.18083318074545
2019-12-18,2019,70.4749984741211,69.77999877929688,"","","","",67.67426479563994,7527.8499755859375,184.18083318074545
2019-12-19,2019,70.29499816894531,69.73750305175781,"","","","",67.89102935791016,7507.199969951923,184.18083318074545
2019-12-20,2019,70.6624984741211,69.63999938964844,"","","","",68.11882333194508,7646.599958147322,184.18083318074545
2019-12-23,2019,71.0625,70.09249877929688,"","","","",68.35808787626378,7719.306640625,184.18083318074545
2019-12-24,2019,71.22250366210938,70.7300033569336,"","","","",68.60647044462316,7653.181213378906,184.18083318074545
2019-12-26,2019,72.49500274658203,71.17500305175781,"","","","",68.82250001695421,7991.081207275391,189.45636333118784
2019-12-27,2019,73.49250030517578,72.02999877929688,"","","","",69.17972225613065,8406.418701171875,196.00299987792968
2019-12-30,2019,73.17250061035156,71.30500030517578,"","","","",69.64027786254883,8743.22494506836,202.78888956705728
2019-12-31,2019,73.41999816894531,72.37999725341797,"","","","",70.06208335028754,9166.17495727539,207.37750053405762
2020-01-01,2020,"","",132.97000122070312,128.80999755859375,7259.39990234375,7180.0,70.27323509665096,9449.112487792969,198.63250160217285
2020-01-02,2020,75.1500015258789,73.79750061035156,184.1699981689453,179.36000061035156,9458.7998046875,9301.5,70.7085293040556,9618.837524414062,188.94499969482422
2020-01-03,2020,75.1449966430664,74.125,227.44000244140625,213.0,8737.2001953125,8437.2001953125,70.95499971177843,9744.34375,182.5837516784668
2020-01-04,2020,"","",136.55999755859375,128.92999267578125,6661.2998046875,6157.39990234375,70.95499971177843,10268.643798828125,172.65750122070312
2020-01-05,2020,"","",216.99000549316406,206.05999755859375,9040.2998046875,8621.0,71.14647046257468,10256.693359375,176.9850025177002
2020-01-06,2020,74.98999786376953,73.1875,249.80999755859375,230.85000610351562,10301.7998046875,9429.7001953125,71.58602905273438,10389.685756138393,185.1500015258789
2020-01-07,2020,75.2249984741211,74.37000274658203,232.47000122070312,224.3300018310547,9289.0,9101.099609375,72.02426416733685,10508.800030048076,190.77875137329102
2020-01-08,2020,76.11000061035156,74.29000091552734,392.3699951171875,343.3299865722656,11847.7001953125,11226.099609375,72.49308776855469,10778.500040690104,221.5974998474121
2020-01-09,2020,77.60749816894531,76.55000305175781,488.239990234375,429.6499938964844,12045.900390625,11544.599609375,73.00970548741958,10778.500040690104,251.22444322374133
2020-01-10,2020,78.1675033569336,77.0625,369.1000061035156,345.6600036621094,10913.7001953125,10462.7001953125,73.4785290886374,10778.500040690104,263.0119995117187
2020-01-11,2020,"","",397.32000732421875,384.94000244140625,13889.5,13628.7001953125,73.66828107833862,10778.500040690104,275.2218184037642
2020-01-12,2020,"","",635.6599731445312,567.7899780273438,19897.400390625,18257.0,73.88116658528646,10778.500040690104,305.2583312988281
2020-01-13,2020,79.26750183105469,77.7874984741211,"","","","",74.47933349609374,10778.500040690104,305.2583312988281
2020-01-14,2020,79.39250183105469,78.0425033569336,"","","","",75.06133371988932,10778.500040690104,305.2583312988281
2020-01-15,2020,78.875,77.38749694824219,"","","","",75.58216705322266,10778.500040690104,305.2583312988281
2020-01-16,2020,78.92500305175781,78.02249908447266,"","","","",76.09566701253256,10778.500040690104,305.2583312988281
2020-01-17,2020,79.68499755859375,78.75,"","","","",76.575,10778.500040690104,305.2583312988281
2020-01-21,2020,79.75499725341797,79.0,"","","","",76.99249979654948,10778.500040690104,305.2583312988281
2020-01-22,2020,79.99749755859375,79.32749938964844,"","","","",77.44749959309895,10503.969275841346,305.2583312988281
2020-01-23,2020,79.88999938964844,78.9124984741211,"","","","",77.8788330078125,10429.78578404018,305.2583312988281
2020-01-24,2020,80.8324966430664,79.37999725341797,"","","","",78.06343698501587,10551.385777064732,320.9209067604759
2020-01-27,2020,77.94249725341797,76.22000122070312,"","","","",78.23796796798706,10388.807233537946,334.5959976196289
2020-01-28,2020,79.5999984741211,78.04750061035156,"","","","",78.51640558242798,10406.592947823661,346.5022193060981
2020-01-29,2020,81.9625015258789,80.34500122070312,"","","","",78.71911710851333,10659.878662109375,372.74499702453613
2020-01-30,2020,81.02249908447266,79.6875,"","","","",78.8470827738444,10675.550118582589,394.99571010044644
2020-01-31,2020,80.66999816894531,77.07250213623047,"","","","",79.16263834635417,10801.214390345982,419.1933288574219
2020-02-01,2020,"","",130.77000427246094,126.73999786376953,7209.60009765625,6901.39990234375,79.3942642211914,10991.107247488839,402.24332936604816
2020-02-02,2020,"","",193.25,179.49000549316406,9465.400390625,9183.099609375,79.5995306968689,10906.478690011161,369.0566635131836
2020-02-03,2020,78.37249755859375,75.55500030517578,234.24000549316406,216.22999572753906,8961.7998046875,8503.099609375,79.64734315872192,11033.800118582589,326.72333272298175
2020-02-04,2020,79.91000366210938,78.40750122070312,148.91000366210938,135.25999450683594,7182.7001953125,6567.89990234375,79.75624942779541,11635.357247488839,290.0249989827474
2020-02-05,2020,81.19000244140625,79.73750305175781,215.14999389648438,210.50999450683594,8986.2001953125,8771.2998046875,79.84058784036075,11461.961651141826,259.663330078125
2020-02-06,2020,81.30500030517578,80.06500244140625,253.2100067138672,227.9499969482422,10207.2998046875,9347.2998046875,79.92194408840604,10759.008422851562,195.92166900634766
2020-02-07,2020,80.8499984741211,79.5,232.0399932861328,223.52999877929688,9259.7001953125,8962.099609375,80.00986056857639,10759.008422851562,201.08142961774553
2020-02-08,2020,"","",415.0799865722656,335.760009765625,12061.099609375,10730.7001953125,80.0461757884306,10759.008422851562,227.83124923706055
2020-02-09,2020,"","",480.9599914550781,423.260009765625,11947.5,11244.900390625,80.11937427520752,10759.008422851562,255.9566650390625
2020-02-10,2020,80.38749694824219,78.4625015258789,353.6099853515625,335.9100036621094,10662.900390625,10387.599609375,80.2107801437378,10759.008422851562,265.7219970703125
2020-02-11,2020,80.9749984741211,79.67749786376953,404.0400085449219,379.1300048828125,13828.400390625,13214.2001953125,80.29140520095825,10759.008422851562,278.29636174982244
2020-02-12,2020,81.80500030517578,80.36750030517578,604.3400268554688,575.239990234375,19335.5,18346.69921875,80.41953039169312,10759.008422851562,305.46666717529297
2020-02-13,2020,81.55500030517578,80.8375015258789,"","","","",80.51687431335449,10759.008422851562,305.46666717529297
2020-02-14,2020,81.49500274658203,80.7125015258789,"","","","",80.61718702316284,10759.008422851562,305.46666717529297
2020-02-18,2020,79.9375,78.65249633789062,"","","","",80.56124973297119,10759.008422851562,305.46666717529297
2020-02-19,2020,81.14250183105469,80.0,"","","","",80.76125001907349,10500.846228966346,305.46666717529297
2020-02-20,2020,81.1624984741211,79.55249786376953,"","","","",80.85890626907349,10435.271484375,305.46666717529297
2020-02-21,2020,80.11250305175781,77.625,"","","","",80.74328136444092,10333.700065104167,305.46666717529297
2020-02-24,2020,76.04499816894531,72.30750274658203,"","","","",80.43218755722046,10126.987548828125,305.46666717529297
2020-02-25,2020,75.63249969482422,71.53250122070312,"","","","",80.11734390258789,10070.68830422794,305.46666717529297
2020-02-26,2020,74.47000122070312,71.625,"","","","",79.78514727424172,10215.25301585478,321.3481819846413
2020-02-27,2020,71.5,68.23999786376953,"","","","",79.32486131456163,10194.95889820772,334.15800018310546
2020-02-28,2020,69.60250091552734,64.09249877929688,"","","","",78.83763927883572,10341.976533777573,345.25999959309894
2020-03-01,2020,"","",134.86000061035156,126.05000305175781,7402.89990234375,6884.10009765625,78.7745590209961,10592.56476907169,343.6988881429036
2020-03-02,2020,75.36000061035156,69.43000030517578,194.9199981689453,187.16000366210938,9582.7998046875,9243.099609375,78.4316177368164,10687.36474609375,341.45111083984375
2020-03-03,2020,76.0,71.44999694824219,232.3699951171875,220.33999633789062,8911.7001953125,8669.2998046875,78.11955889533547,10913.641228170956,339.13555399576825
2020-03-04,2020,75.8499984741211,73.28250122070312,146.4600067138672,138.00999450683594,7026.2998046875,6623.60009765625,77.82544124827666,11521.694134880514,329.62666659884985
2020-03-05,2020,74.88749694824219,72.85250091552734,218.74000549316406,205.5,9169.900390625,8742.2001953125,77.66222212049696,11487.98129272461,307.81111314561633
2020-03-06,2020,72.70500183105469,70.30750274658203,244.75999450683594,233.83999633789062,9667.2001953125,9421.7001953125,77.40131578947368,11457.346712239583,281.5666690402561
2020-03-07,2020,"","",228.13999938964844,224.77000427246094,9120.400390625,9050.900390625,77.23541683620877,11514.092878069196,267.6255594889323
2020-03-08,2020,"","",397.7300109863281,368.4599914550781,11461.099609375,10981.599609375,77.01544144574333,11336.069223257211,266.92444864908856
2020-03-09,2020,69.52249908447266,65.75,466.3999938964844,376.989990234375,11442.7001953125,10009.5,76.29294137393727,10669.449991861979,251.5977783203125
2020-03-10,2020,71.61000061035156,67.34249877929688,351.0400085449219,343.739990234375,10597.7998046875,10501.2001953125,75.70794139188878,10669.449991861979,261.54200134277346
2020-03-11,2020,70.30500030517578,67.96499633789062,389.9800109863281,370.9599914550781,14054.0,13294.599609375,75.04970595415901,10669.449991861979,273.21818403764206
2020-03-12,2020,67.5,62.0,622.0999755859375,587.1500244140625,19596.599609375,18883.69921875,74.31808830710018,10669.449991861979,302.2916666666667
2020-03-13,2020,69.9800033569336,63.23749923706055,"","","","",73.66147074979894,10669.449991861979,302.2916666666667
2020-03-16,2020,64.7699966430664,60.0,"","","","",72.6972059362075,10669.449991861979,302.2916666666667
2020-03-17,2020,64.40249633789062,59.599998474121094,"","","","",71.77308789421531,10669.449991861979,302.2916666666667
2020-03-18,2020,62.5,59.279998779296875,"","","","",70.97632329604205,10669.449991861979,302.2916666666667
2020-03-19,2020,63.209999084472656,60.65250015258789,"","","","",70.24558796602138,10669.449991861979,302.2916666666667
2020-03-20,2020,62.95750045776367,57.0,"","","","",69.56838203878964,10420.5,302.2916666666667
2020-03-23,2020,57.125,53.15250015258789,"","","","",68.72279380349552,10343.857142857143,302.2916666666667
2020-03-24,2020,61.92250061035156,58.57500076293945,"","","","",68.27102907966164,10243.619986979167,302.2916666666667
2020-03-25,2020,64.5625,61.07500076293945,"","","","",68.06499968634711,10214.0,317.51272721724075
2020-03-26,2020,64.66999816894531,61.59000015258789,"","","","",67.47111066182454,10171.513346354166,329.7720001220703
2020-03-27,2020,63.967498779296875,61.76250076293945,"","","","",66.80263837178548,10235.026692708334,340.59444512261285
2020-03-30,2020,63.880001068115234,62.349998474121094,"","","","",66.13763851589627,10378.760026041668,364.86124992370605
2020-03-31,2020,65.62249755859375,63.0,"","","","",65.62291632758246,10527.9533203125,385.73571341378346
2020-04-01,2020,62.18000030517578,59.782501220703125,135.57000732421875,132.75999450683594,7433.10009765625,7291.39990234375,65.03819402058919,10591.086653645832,370.13714381626676
2020-04-02,2020,61.287498474121094,59.224998474121094,191.47999572753906,188.92999267578125,9347.5,9193.900390625,64.84078899182771,10695.946614583334,364.9000004359654
2020-04-03,2020,61.42499923706055,59.74250030517578,228.66000366210938,220.74000549316406,8840.2998046875,8679.7001953125,64.66999950408936,10881.126627604166,340.74714224679127
2020-04-04,2020,"","",145.7100067138672,139.36000061035156,6958.60009765625,6679.10009765625,64.41460478933234,11420.246614583333,294.93428693498885
2020-04-05,2020,"","",210.6300048828125,195.25,8945.5,8553.2001953125,64.0148605770535,11478.99281529018,274.87571498325894
2020-04-06,2020,65.77749633789062,62.345001220703125,246.41000366210938,236.67999267578125,9864.400390625,9490.900390625,63.76333257887099,11280.91533954327,254.36571393694197
2020-04-07,2020,67.92500305175781,64.75,230.39999389648438,224.8000030517578,9182.2998046875,9049.599609375,63.7869438595242,10587.941650390625,198.4085736955915
2020-04-08,2020,66.84249877929688,65.30750274658203,402.010009765625,381.29998779296875,11407.7998046875,11043.0,63.61263804965549,10587.941650390625,223.8587532043457
2020-04-09,2020,67.51750183105469,66.17500305175781,399.5799865722656,368.2200012207031,10614.2001953125,9960.2998046875,63.76527722676595,10587.941650390625,243.38333468967014
